scenario_id,part_index,trial_index,seed,true_snr_db,true_dt_s,true_freq_hz,message_text,cycle_utc
S7,17,9,1178443461,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-19T19:27:30Z
S7,17,9,1178443461,0.0,0.0,1510.0,Q4XYZ Q1ABC -07,2026-06-19T19:27:30Z
S7,18,0,54616312,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-19T19:27:45Z
S7,18,0,54616312,0.0,0.0,1515.0,Q4XYZ Q1ABC -07,2026-06-19T19:27:45Z
S7,18,1,952590612,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-19T19:28:00Z
S7,18,1,952590612,0.0,0.0,1515.0,Q4XYZ Q1ABC -07,2026-06-19T19:28:00Z
S7,18,2,42992291,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-19T19:28:30Z
S7,18,2,42992291,0.0,0.0,1515.0,Q4XYZ Q1ABC -07,2026-06-19T19:28:30Z
S7,18,3,1754123281,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-19T19:28:45Z
S7,18,3,1754123281,0.0,0.0,1515.0,Q4XYZ Q1ABC -07,2026-06-19T19:28:45Z
S7,18,4,2136748643,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-19T19:29:00Z
S7,18,4,2136748643,0.0,0.0,1515.0,Q4XYZ Q1ABC -07,2026-06-19T19:29:00Z
S7,18,5,1439183594,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-19T19:29:15Z
S7,18,5,1439183594,0.0,0.0,1515.0,Q4XYZ Q1ABC -07,2026-06-19T19:29:15Z
S7,18,6,442185757,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-19T19:29:45Z
S7,18,6,442185757,0.0,0.0,1515.0,Q4XYZ Q1ABC -07,2026-06-19T19:29:45Z
S7,18,7,122690150,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-19T19:30:00Z
S7,18,7,122690150,0.0,0.0,1515.0,Q4XYZ Q1ABC -07,2026-06-19T19:30:00Z
S7,18,8,595357212,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-19T19:30:15Z
S7,18,8,595357212,0.0,0.0,1515.0,Q4XYZ Q1ABC -07,2026-06-19T19:30:15Z
S7,18,9,1041948286,0.0,0.0,1500.0,CQ Q1ABC FN42,2026-06-19T19:30:30Z
S7,18,9,1041948286,0.0,0.0,1515.0,Q4XYZ Q1ABC -07,2026-06-19T19:30:30Z
