scenario_id,part_index,trial_index,seed,appraiser,message_text,true_snr_db,true_dt_s,true_freq_hz,reported_snr_db,reported_dt_s,reported_freq_hz,matched,false_positive,cycle_utc
S5,0,0,1561858501,WSJT-X,,-20,0.0,,,,,False,False,2026-06-07T09:38:30Z
S5,0,1,960283802,WSJT-X,,-20,0.0,,,,,False,False,2026-06-07T09:38:45Z
S5,0,2,892021093,WSJT-X,,-20,0.0,,,,,False,False,2026-06-07T09:39:00Z
S5,1,0,1885087324,WSJT-X,,-10,0.0,,,,,False,False,2026-06-07T09:39:15Z
S5,1,1,1655700015,WSJT-X,,-10,0.0,,,,,False,False,2026-06-07T09:39:30Z
S5,1,2,1021903553,WSJT-X,,-10,0.0,,,,,False,False,2026-06-07T09:39:45Z
S5,2,0,1138448492,WSJT-X,,-20,0.0,,,,,False,False,2026-06-07T09:40:00Z
S5,2,1,1850764392,WSJT-X,,-20,0.0,,,,,False,False,2026-06-07T09:40:15Z
S5,2,2,321598820,WSJT-X,,-20,0.0,,,,,False,False,2026-06-07T09:40:45Z
S5,3,0,1714205886,WSJT-X,,-20,0.0,,,,,False,False,2026-06-07T09:41:00Z
S5,3,1,1934708211,WSJT-X,,-20,0.0,,,,,False,False,2026-06-07T09:41:15Z
S5,3,2,1951162110,WSJT-X,,-20,0.0,,,,,False,False,2026-06-07T09:41:30Z
S5,,,,WSJT-X,CQ Q1ABC FN42,,,,-14.0,-0.5,1500.0,False,True,2026-06-07T09:01:30Z
S5,,,,WSJT-X,CQ Q1ABC FN42,,,,-14.0,-0.4,1500.0,False,True,2026-06-07T09:01:45Z
S5,,,,WSJT-X,CQ Q1ABC FN42,,,,-14.0,-0.3,1500.0,False,True,2026-06-07T09:02:00Z
S5,,,,WSJT-X,CQ Q1ABC FN42,,,,-11.0,-0.2,1500.0,False,True,2026-06-07T09:02:15Z
S5,,,,WSJT-X,CQ Q1ABC FN42,,,,-11.0,-0.1,1500.0,False,True,2026-06-07T09:02:30Z
S5,,,,WSJT-X,CQ Q1ABC FN42,,,,-11.0,-0.5,1500.0,False,True,2026-06-07T09:03:00Z
S5,,,,WSJT-X,CQ Q1ABC FN42,,,,-8.0,-0.4,1500.0,False,True,2026-06-07T09:03:15Z
