scenario_id,part_index,trial_index,seed,appraiser,message_text,true_snr_db,true_dt_s,true_freq_hz,reported_snr_db,reported_dt_s,reported_freq_hz,matched,false_positive,cycle_utc
S7,0,0,1928618341,WSJT-X,CQ Q1ABC FN42,0.0,0.0,1500.0,1.0,-0.7,1500.0,True,False,2026-06-20T11:19:45Z
S7,0,0,1928618341,WSJT-X,Q4XYZ Q1ABC -07,0.0,0.0,1507.0,1.0,-0.7,1507.0,True,False,2026-06-20T11:19:45Z
S7,0,1,1519748887,WSJT-X,CQ Q1ABC FN42,0.0,0.0,1500.0,0.0,-0.5,1500.0,True,False,2026-06-20T11:20:00Z
S7,0,1,1519748887,WSJT-X,Q4XYZ Q1ABC -07,0.0,0.0,1507.0,1.0,-0.5,1507.0,True,False,2026-06-20T11:20:00Z
S7,0,2,1888808097,WSJT-X,CQ Q1ABC FN42,0.0,0.0,1500.0,1.0,-0.4,1500.0,True,False,2026-06-20T11:20:15Z
S7,0,2,1888808097,WSJT-X,Q4XYZ Q1ABC -07,0.0,0.0,1507.0,1.0,-0.4,1507.0,True,False,2026-06-20T11:20:15Z
S7,0,3,1567484507,WSJT-X,CQ Q1ABC FN42,0.0,0.0,1500.0,1.0,-0.2,1500.0,True,False,2026-06-20T11:20:30Z
S7,0,3,1567484507,WSJT-X,Q4XYZ Q1ABC -07,0.0,0.0,1507.0,1.0,-0.2,1507.0,True,False,2026-06-20T11:20:30Z
S7,0,4,1587104087,WSJT-X,CQ Q1ABC FN42,0.0,0.0,1500.0,0.0,-0.7,1500.0,True,False,2026-06-20T11:21:00Z
S7,0,4,1587104087,WSJT-X,Q4XYZ Q1ABC -07,0.0,0.0,1507.0,1.0,-0.7,1507.0,True,False,2026-06-20T11:21:00Z
S7,1,0,1163046826,WSJT-X,CQ Q1ABC FN42,-5.0,0.0,1500.0,-4.0,-0.5,1500.0,True,False,2026-06-20T11:21:15Z
S7,1,0,1163046826,WSJT-X,Q4XYZ Q1ABC -07,-5.0,0.0,1513.0,-4.0,-0.5,1513.0,True,False,2026-06-20T11:21:15Z
S7,1,1,641673168,WSJT-X,CQ Q1ABC FN42,-5.0,0.0,1500.0,-4.0,-0.4,1500.0,True,False,2026-06-20T11:21:30Z
S7,1,1,641673168,WSJT-X,Q4XYZ Q1ABC -07,-5.0,0.0,1513.0,-4.0,-0.4,1513.0,True,False,2026-06-20T11:21:30Z
S7,1,2,1425528308,WSJT-X,CQ Q1ABC FN42,-5.0,0.0,1500.0,-4.0,-0.2,1500.0,True,False,2026-06-20T11:21:45Z
S7,1,2,1425528308,WSJT-X,Q4XYZ Q1ABC -07,-5.0,0.0,1513.0,-4.0,-0.2,1513.0,True,False,2026-06-20T11:21:45Z
S7,1,3,961284984,WSJT-X,CQ Q1ABC FN42,-5.0,0.0,1500.0,-4.0,-0.7,1500.0,True,False,2026-06-20T11:22:15Z
S7,1,3,961284984,WSJT-X,Q4XYZ Q1ABC -07,-5.0,0.0,1513.0,-4.0,-0.7,1513.0,True,False,2026-06-20T11:22:15Z
S7,1,4,990723452,WSJT-X,CQ Q1ABC FN42,-5.0,0.0,1500.0,-4.0,-0.5,1500.0,True,False,2026-06-20T11:22:30Z
S7,1,4,990723452,WSJT-X,Q4XYZ Q1ABC -07,-5.0,0.0,1513.0,-4.0,-0.5,1513.0,True,False,2026-06-20T11:22:30Z
S7,2,0,98455044,WSJT-X,CQ Q1ABC FN42,0.0,0.0,1492.0,0.0,-0.3,1492.0,True,False,2026-06-20T11:22:45Z
S7,2,0,98455044,WSJT-X,Q4XYZ Q1ABC -07,0.0,0.0,1500.0,1.0,-0.3,1500.0,True,False,2026-06-20T11:22:45Z
S7,2,0,98455044,WSJT-X,Q3PQR Q1ABC RR73,0.0,0.0,1511.0,1.0,-0.3,1511.0,True,False,2026-06-20T11:22:45Z
S7,2,1,1384128433,WSJT-X,CQ Q1ABC FN42,0.0,0.0,1492.0,,,,False,False,2026-06-20T11:23:15Z
S7,2,1,1384128433,WSJT-X,Q4XYZ Q1ABC -07,0.0,0.0,1500.0,,,,False,False,2026-06-20T11:23:15Z
S7,2,1,1384128433,WSJT-X,Q3PQR Q1ABC RR73,0.0,0.0,1511.0,,,,False,False,2026-06-20T11:23:15Z
S7,2,2,1361330484,WSJT-X,CQ Q1ABC FN42,0.0,0.0,1492.0,1.0,-0.5,1492.0,True,False,2026-06-20T11:23:30Z
S7,2,2,1361330484,WSJT-X,Q4XYZ Q1ABC -07,0.0,0.0,1500.0,1.0,-0.5,1500.0,True,False,2026-06-20T11:23:30Z
S7,2,2,1361330484,WSJT-X,Q3PQR Q1ABC RR73,0.0,0.0,1511.0,1.0,-0.5,1511.0,True,False,2026-06-20T11:23:30Z
S7,2,3,1078092554,WSJT-X,CQ Q1ABC FN42,0.0,0.0,1492.0,0.0,-0.3,1492.0,True,False,2026-06-20T11:23:45Z
S7,2,3,1078092554,WSJT-X,Q4XYZ Q1ABC -07,0.0,0.0,1500.0,1.0,-0.3,1500.0,True,False,2026-06-20T11:23:45Z
S7,2,3,1078092554,WSJT-X,Q3PQR Q1ABC RR73,0.0,0.0,1511.0,1.0,-0.3,1511.0,True,False,2026-06-20T11:23:45Z
S7,2,4,924921264,WSJT-X,CQ Q1ABC FN42,0.0,0.0,1492.0,,,,False,False,2026-06-20T11:24:15Z
S7,2,4,924921264,WSJT-X,Q4XYZ Q1ABC -07,0.0,0.0,1500.0,,,,False,False,2026-06-20T11:24:15Z
S7,2,4,924921264,WSJT-X,Q3PQR Q1ABC RR73,0.0,0.0,1511.0,,,,False,False,2026-06-20T11:24:15Z
S7,3,0,763598906,WSJT-X,CQ Q1ABC FN42,0.0,0.0,1500.0,-1.0,-0.5,1500.0,True,False,2026-06-20T11:24:30Z
S7,3,0,763598906,WSJT-X,Q4XYZ Q1ABC -07,0.0,0.0,1503.0,1.0,-0.5,1502.0,True,False,2026-06-20T11:24:30Z
S7,3,1,1480126732,WSJT-X,CQ Q1ABC FN42,0.0,0.0,1500.0,-2.0,-0.4,1502.0,True,False,2026-06-20T11:24:45Z
S7,3,1,1480126732,WSJT-X,Q4XYZ Q1ABC -07,0.0,0.0,1503.0,2.0,-0.4,1502.0,True,False,2026-06-20T11:24:45Z
S7,3,2,348040279,WSJT-X,CQ Q1ABC FN42,0.0,0.0,1500.0,-2.0,-0.2,1502.0,True,False,2026-06-20T11:25:00Z
S7,3,2,348040279,WSJT-X,Q4XYZ Q1ABC -07,0.0,0.0,1503.0,2.0,-0.2,1502.0,True,False,2026-06-20T11:25:00Z
S7,3,3,750677479,WSJT-X,CQ Q1ABC FN42,0.0,0.0,1500.0,1.0,-0.7,1502.0,True,False,2026-06-20T11:25:30Z
