scenario,part,trial,seed,message,freq_hz,dt_s,reported_snr_db,signal_db,local_noise_db,reconstructed_snr_db
S5,0,16,216305983,562602717201195666,928,-1.04,-27,-62.118,-62,-26.618
S5,0,21,490683040,CQ 6X8XHBSTP7T,891,-0.4,-25,-60.868,-62,-25.368
S5,0,29,815515411,<RDCT18> S/P <RDCT07> R AC34,2266,3.12,-27,-62.014,-62,-26.514
S5,1,6,1390326187,<...> 6SCAEBAXB3X,1413,-0.88,-27,-52.377,-52,-26.877
S5,1,7,62755090,<RDCT44> KZ8 TN R CQ71,1094,-0.48,-27,-52.888,-52,-27.388
S5,1,24,1947352502,<RDCT55> <RDCT21> LG46,2447,2.8,-26,-51.474,-52,-25.974
