scenario,part,trial,seed,message,freq_hz,dt_s,reported_snr_db,signal_db,local_noise_db,reconstructed_snr_db
S1,8,21,1839563312,<...> 6FZ62MXGSTK RR73,1503,0.24,-14,-47.361,-59.5,-14.361
S1,8,22,1142727422,CQ Q1ABC FN42,1500,0.32,13,-19.253,-59,13.247
S1,8,22,1142727422,CQ 28XYR4OQU6E,1497,0.4,-5,-37.696,-59,-5.196
S1,8,23,2063294908,CQ Q1ABC FN42,1500,0.32,14,-18.88,-59,13.62
S1,8,24,1644322266,CQ Q1ABC FN42,1500,0.32,14,-19.709,-60,13.791
S1,8,24,1644322266,<RDCT22>/R H88VSE R OK97,1494,0.24,-16,-49.044,-60,-15.544
S1,9,0,758409719,CQ Q1ABC FN42,1500,0.4,16,-18.272,-60.5,15.728
S1,9,1,1723470335,CQ Q1ABC FN42,1500,0.32,16,-17.405,-59.5,15.595
S1,9,2,1581091521,CQ Q1ABC FN42,1500,0.32,16,-18,-60,15.5
S1,9,2,1581091521,82S89V68TY1 <...>,1506,0.24,-15,-48.696,-60,-15.196
S1,9,2,1581091521,<RDCT58>/P <RDCT03>/P IL33,1516,-0.96,-20,-53.575,-60.5,-19.575
S1,9,2,1581091521,CQ <...>,1506,-0.08,-18,-51.115,-60,-17.615
S1,9,3,1932189213,CQ Q1ABC FN42,1500,0.4,16,-17.12,-59.5,15.88
S1,9,4,979865643,CQ Q1ABC FN42,1500,0.32,16,-17.456,-60,16.044
S1,9,4,979865643,<RDCT19> X87ESU ED47,1500,2.8,-16,-49.888,-60,-16.388
S1,9,5,19657256,CQ Q1ABC FN42,1500,0.4,16,-18,-60,15.5
S1,9,6,1104104571,CQ Q1ABC FN42,1500,0.32,16,-17.703,-60,15.797
S1,9,6,1104104571,<RDCT05> GN8 YD/P R LN95,1500,0.48,-14,-47.766,-60,-14.266
S1,9,6,1104104571,<RDCT38> <RDCT15> DF12,1500,0.24,-14,-47.196,-60,-13.696
S1,9,7,1452602326,CQ Q1ABC FN42,1500,0.4,16,-18.386,-61,16.114
S1,9,7,1452602326,QDD0/KYZ34S <...> RRR,1497,0.88,-14,-48.513,-61,-14.013
S1,9,8,1605657971,CQ Q1ABC FN42,1500,0.4,16,-17.69,-60,15.81
S1,9,9,1948575812,CQ Q1ABC FN42,1500,0.4,16,-17.975,-60,15.525
S1,9,9,1948575812,<RDCT60>/P <RDCT63> GJ88,1494,0.16,-14,-48.095,-60.5,-14.095
S1,9,9,1948575812,<...> E58OHBJQEM/,1494,0.48,-15,-49.475,-60.5,-15.475
S1,9,9,1948575812,CQ <...>,1491,2.56,-17,-50.922,-60.5,-16.922
S1,9,10,835557228,CQ Q1ABC FN42,1500,0.4,16,-18.146,-60.5,15.854
S1,9,11,1111027574,CQ Q1ABC FN42,1500,0.32,16,-18.089,-60.5,15.911
S1,9,12,1674977039,CQ Q1ABC FN42,1500,0.32,16,-17.81,-60,15.69
S1,9,12,1674977039,<RDCT31> M89 JX/P RE89,1513,2.72,-11,-44.947,-60,-11.447
S1,9,13,1739762056,CQ Q1ABC FN42,1500,0.32,16,-17.962,-60,15.538
S1,9,14,1692609210,CQ Q1ABC FN42,1500,0.4,16,-17.671,-60,15.829
S1,9,14,1692609210,CQ 28XYR4OQU6E,1497,0.4,-2,-35.703,-60,-2.203
S1,9,14,1692609210,<RDCT17>/R <RDCT34>/R NP67,1509,1.28,-20,-53.829,-60,-20.329
S1,9,15,333294380,CQ Q1ABC FN42,1500,0.32,16,-17.31,-59.5,15.69
S1,9,15,333294380,CQ 28XYR4OQU6E,1497,0.4,-2,-34.873,-59.5,-1.873
S1,9,15,333294380,<RDCT30> F61WJH/P R ON85,1516,0.32,-17,-49.715,-59.5,-16.715
S1,9,16,1717240052,CQ Q1ABC FN42,1500,0.32,16,-17.487,-60,16.013
S1,9,17,1662315394,CQ Q1ABC FN42,1500,0.32,16,-17.937,-60.5,16.063
S1,9,18,1415759274,CQ Q1ABC FN42,1500,0.32,16,-16.956,-59.5,16.044
S1,9,19,1763852194,CQ Q1ABC FN42,1500,0.4,16,-17.247,-59.5,15.753
S1,9,19,1763852194,CQ 6WT6HUIFEDJ,975,-1.36,-28,-60.829,-59.5,-27.829
S1,9,19,1763852194,3XF5UKD <RDCT64>/P CQ80,1519,2,-22,-55.013,-59.5,-22.013
S1,9,20,1575181602,CQ Q1ABC FN42,1500,0.4,16,-17.722,-60,15.778
S1,9,20,1575181602,<RDCT24> <RDCT66>/R FM86,1509,-1.12,-19,-52.465,-60,-18.965
S1,9,21,663147754,CQ Q1ABC FN42,1500,0.32,16,-17.709,-60,15.791
S1,9,22,773236358,CQ Q1ABC FN42,1500,0.32,16,-17.734,-60,15.766
S1,9,22,773236358,<RDCT61>/R <RDCT10> NM43,2131,2.72,-26,-59.724,-60,-26.224
S1,9,23,1950427885,CQ Q1ABC FN42,1500,0.32,16,-17.323,-59.5,15.677
S1,9,23,1950427885,CQ 28XYR4OQU6E,1497,0.4,-2,-34.861,-59.5,-1.861
S1,9,23,1950427885,60BEC3F4EC1CD5BB07,1481,0.32,-18,-50.677,-59.5,-17.677
S1,9,24,1431562006,CQ Q1ABC FN42,1500,0.32,16,-17.646,-60,15.854
S1,9,24,1431562006,CQ 28XYR4OQU6E,1497,0.4,-1,-34.835,-60,-1.335
