cycle_stem,epoch,utc,lag_s,lag_subsample_s,peak_corr,label_offset_s
260731_200415,0,2026-07-31T20:04:15Z,,,,+0.00000
260731_200430,0,2026-07-31T20:04:30Z,,,,+0.24700
260731_200445,0,2026-07-31T20:04:45Z,,,,+0.27000
260731_200500,0,2026-07-31T20:05:00Z,,,,+0.27800
260731_200515,0,2026-07-31T20:05:15Z,,,,+0.27200
260731_200530,0,2026-07-31T20:05:30Z,,,,+0.22900
260731_200545,0,2026-07-31T20:05:45Z,,,,+0.23900
260731_200600,0,2026-07-31T20:06:00Z,,,,+0.24700
260731_200615,0,2026-07-31T20:06:15Z,,,,+0.26400
260731_200630,0,2026-07-31T20:06:30Z,,,,+0.23200
260731_200645,0,2026-07-31T20:06:45Z,,,,+0.25600
260731_200700,0,2026-07-31T20:07:00Z,,,,+0.28600
260731_200715,0,2026-07-31T20:07:15Z,,,,+0.24500
260731_200730,0,2026-07-31T20:07:30Z,,,,+0.25400
260731_200745,0,2026-07-31T20:07:45Z,,,,+0.27800
260731_200800,0,2026-07-31T20:08:00Z,,,,+0.24900
260731_200815,0,2026-07-31T20:08:15Z,,,,+0.24400
260731_200830,0,2026-07-31T20:08:30Z,,,,+0.27500
260731_200845,0,2026-07-31T20:08:45Z,,,,+0.24400
260731_200900,0,2026-07-31T20:09:00Z,,,,+0.29100
260731_200915,0,2026-07-31T20:09:15Z,-0.23233,-0.23233,0.9883,+0.24400
260731_200930,0,2026-07-31T20:09:30Z,,,,+0.28700
260731_200945,0,2026-07-31T20:09:45Z,,,,+0.23800
260731_201000,0,2026-07-31T20:10:00Z,,,,+0.28100
260731_201015,0,2026-07-31T20:10:15Z,,,,+0.27100
260731_201030,0,2026-07-31T20:10:30Z,,,,+0.25700
260731_201045,0,2026-07-31T20:10:45Z,,,,+0.24100
260731_201100,0,2026-07-31T20:11:00Z,,,,+0.24500
260731_201115,0,2026-07-31T20:11:15Z,,,,+0.26000
260731_201130,0,2026-07-31T20:11:30Z,,,,+0.27400
260731_201145,0,2026-07-31T20:11:45Z,-0.27233,-0.27233,0.9985,+0.26100
260731_201200,0,2026-07-31T20:12:00Z,,,,+0.26200
260731_201215,0,2026-07-31T20:12:15Z,,,,+0.29500
260731_201230,0,2026-07-31T20:12:30Z,,,,+0.27800
260731_201245,0,2026-07-31T20:12:45Z,,,,+0.26900
260731_201300,0,2026-07-31T20:13:00Z,,,,+0.30300
260731_201315,0,2026-07-31T20:13:15Z,,,,+0.30000
260731_201330,0,2026-07-31T20:13:30Z,,,,+0.28100
260731_201345,0,2026-07-31T20:13:45Z,,,,+0.29500
260731_201400,0,2026-07-31T20:14:00Z,,,,+0.25700
260731_201415,0,2026-07-31T20:14:15Z,-0.27233,-0.27233,0.9929,+0.27100
260731_201430,0,2026-07-31T20:14:30Z,,,,+0.31200
260731_201445,0,2026-07-31T20:14:45Z,,,,+0.28100
260731_201500,0,2026-07-31T20:15:00Z,,,,+0.25400
260731_201515,0,2026-07-31T20:15:15Z,,,,+0.29500
260731_201530,0,2026-07-31T20:15:30Z,,,,+0.27000
260731_201545,0,2026-07-31T20:15:45Z,,,,+0.31400
260731_201600,0,2026-07-31T20:16:00Z,,,,+0.30900
260731_201615,0,2026-07-31T20:16:15Z,,,,+0.26700
260731_201630,0,2026-07-31T20:16:30Z,,,,+0.30300
260731_201645,0,2026-07-31T20:16:45Z,-0.27233,-0.27233,0.9945,+0.28500
260731_201700,0,2026-07-31T20:17:00Z,,,,+0.27100
260731_201715,0,2026-07-31T20:17:15Z,,,,+0.30000
260731_201730,0,2026-07-31T20:17:30Z,,,,+0.31700
260731_201745,0,2026-07-31T20:17:45Z,,,,+0.30100
260731_201800,0,2026-07-31T20:18:00Z,,,,+0.27500
260731_201815,0,2026-07-31T20:18:15Z,,,,+0.28100
260731_201830,0,2026-07-31T20:18:30Z,,,,+0.31200
260731_201845,0,2026-07-31T20:18:45Z,,,,+0.28700
260731_201900,0,2026-07-31T20:19:00Z,,,,+0.31000
260731_201915,0,2026-07-31T20:19:15Z,-0.27233,-0.27233,0.9728,+0.28000
260731_201930,0,2026-07-31T20:19:30Z,,,,+0.28200
260731_201945,0,2026-07-31T20:19:45Z,,,,+0.30500
260731_202000,0,2026-07-31T20:20:00Z,,,,+0.28400
260731_202015,0,2026-07-31T20:20:15Z,,,,+0.28800
260731_202030,0,2026-07-31T20:20:30Z,,,,+0.30800
260731_202045,0,2026-07-31T20:20:45Z,,,,+0.28200
260731_202100,0,2026-07-31T20:21:00Z,,,,+0.28300
260731_202115,0,2026-07-31T20:21:15Z,,,,+0.30900
260731_202130,0,2026-07-31T20:21:30Z,,,,+0.27900
260731_202145,0,2026-07-31T20:21:45Z,-0.27233,-0.27233,0.9480,+0.27100
260731_202200,0,2026-07-31T20:22:00Z,,,,+0.28000
260731_202215,0,2026-07-31T20:22:15Z,,,,+0.30000
260731_202230,0,2026-07-31T20:22:30Z,,,,+0.27700
260731_202245,0,2026-07-31T20:22:45Z,,,,+0.29200
260731_202300,0,2026-07-31T20:23:00Z,,,,+0.32800
260731_202315,0,2026-07-31T20:23:15Z,,,,+0.29700
260731_202330,0,2026-07-31T20:23:30Z,,,,+0.29300
260731_202345,0,2026-07-31T20:23:45Z,,,,+0.31400
260731_202400,0,2026-07-31T20:24:00Z,,,,+0.33200
260731_202415,0,2026-07-31T20:24:15Z,-0.27233,-0.27233,0.9932,+0.33000
260731_202430,0,2026-07-31T20:24:30Z,,,,+0.28200
260731_202445,0,2026-07-31T20:24:45Z,,,,+0.28000
260731_202500,0,2026-07-31T20:25:00Z,,,,+0.30600
260731_202515,0,2026-07-31T20:25:15Z,,,,+0.33300
260731_202530,0,2026-07-31T20:25:30Z,,,,+0.30900
260731_202545,0,2026-07-31T20:25:45Z,,,,+0.30900
260731_202600,0,2026-07-31T20:26:00Z,,,,+0.32000
260731_202615,0,2026-07-31T20:26:15Z,,,,+0.32600
260731_202630,0,2026-07-31T20:26:30Z,,,,+0.33000
260731_202645,0,2026-07-31T20:26:45Z,-0.31233,-0.31233,0.9923,+0.34100
260731_202700,0,2026-07-31T20:27:00Z,,,,+0.31900
260731_202715,0,2026-07-31T20:27:15Z,,,,+0.34200
260731_202730,0,2026-07-31T20:27:30Z,,,,+0.32000
260731_202745,0,2026-07-31T20:27:45Z,,,,+0.33800
260731_202800,0,2026-07-31T20:28:00Z,,,,+0.30300
260731_202815,0,2026-07-31T20:28:15Z,,,,+0.33500
260731_202830,0,2026-07-31T20:28:30Z,,,,+0.29200
260731_202845,0,2026-07-31T20:28:45Z,,,,+0.33500
260731_202900,0,2026-07-31T20:29:00Z,,,,+0.35100
260731_202915,0,2026-07-31T20:29:15Z,-0.31233,-0.31233,0.9919,+0.29700
260731_202930,0,2026-07-31T20:29:30Z,,,,+0.32000
260731_202945,0,2026-07-31T20:29:45Z,,,,+0.34200
260731_203000,0,2026-07-31T20:30:00Z,,,,+0.34800
260731_203015,0,2026-07-31T20:30:15Z,,,,+0.32500
260731_203030,0,2026-07-31T20:30:30Z,,,,+0.32100
260731_203045,0,2026-07-31T20:30:45Z,,,,+0.32500
260731_203100,0,2026-07-31T20:31:00Z,,,,+0.34700
260731_203115,0,2026-07-31T20:31:15Z,,,,+0.30800
260731_203130,0,2026-07-31T20:31:30Z,,,,+0.31000
260731_203145,0,2026-07-31T20:31:45Z,-0.31233,-0.31233,0.9939,+0.33500
260731_203200,0,2026-07-31T20:32:00Z,,,,+0.34900
260731_203215,0,2026-07-31T20:32:15Z,,,,+0.35100
260731_203230,0,2026-07-31T20:32:30Z,,,,+0.35700
260731_203245,0,2026-07-31T20:32:45Z,,,,+0.33300
260731_203300,0,2026-07-31T20:33:00Z,,,,+0.35900
260731_203315,0,2026-07-31T20:33:15Z,,,,+0.32400
260731_203330,0,2026-07-31T20:33:30Z,,,,+0.35200
260731_203345,0,2026-07-31T20:33:45Z,,,,+0.31200
260731_203400,0,2026-07-31T20:34:00Z,,,,+0.33300
260731_203415,0,2026-07-31T20:34:15Z,-0.31233,-0.31233,0.9921,+0.30700
260731_203430,0,2026-07-31T20:34:30Z,,,,+0.33600
260731_203445,0,2026-07-31T20:34:45Z,,,,+0.32600
260731_203500,0,2026-07-31T20:35:00Z,,,,+0.30600
260731_203515,0,2026-07-31T20:35:15Z,,,,+0.34000
260731_203530,0,2026-07-31T20:35:30Z,,,,+0.36700
260731_203545,0,2026-07-31T20:35:45Z,,,,+0.35500
260731_203600,0,2026-07-31T20:36:00Z,,,,+0.35400
260731_203615,0,2026-07-31T20:36:15Z,,,,+0.35600
260731_203630,0,2026-07-31T20:36:30Z,,,,+0.33400
260731_203645,0,2026-07-31T20:36:45Z,-0.31233,-0.31233,0.9937,+0.32000
260731_203700,0,2026-07-31T20:37:00Z,,,,+0.37300
260731_203715,0,2026-07-31T20:37:15Z,,,,+0.33200
260731_203730,0,2026-07-31T20:37:30Z,,,,+0.33900
260731_203745,0,2026-07-31T20:37:45Z,,,,+0.37600
260731_203800,0,2026-07-31T20:38:00Z,,,,+0.36300
260731_203815,0,2026-07-31T20:38:15Z,,,,+0.36900
260731_203830,0,2026-07-31T20:38:30Z,,,,+0.33400
260731_203845,0,2026-07-31T20:38:45Z,,,,+0.36300
260731_203900,0,2026-07-31T20:39:00Z,,,,+0.38200
260731_203915,0,2026-07-31T20:39:15Z,-0.35233,-0.35233,0.9879,+0.36300
260731_203930,0,2026-07-31T20:39:30Z,,,,+0.36800
260731_203945,0,2026-07-31T20:39:45Z,,,,+0.38400
260731_204000,0,2026-07-31T20:40:00Z,,,,+0.33600
260731_204015,0,2026-07-31T20:40:15Z,,,,+0.34100
260731_204030,0,2026-07-31T20:40:30Z,,,,+0.33700
260731_204045,0,2026-07-31T20:40:45Z,,,,+0.36400
260731_204100,0,2026-07-31T20:41:00Z,,,,+0.36700
260731_204115,0,2026-07-31T20:41:15Z,,,,+0.37700
260731_204130,0,2026-07-31T20:41:30Z,,,,+0.33600
260731_204145,0,2026-07-31T20:41:45Z,-0.35233,-0.35233,0.9896,+0.35600
260731_204200,0,2026-07-31T20:42:00Z,,,,+0.37300
260731_204215,0,2026-07-31T20:42:15Z,,,,+0.35800
260731_204230,0,2026-07-31T20:42:30Z,,,,+0.37700
260731_204245,0,2026-07-31T20:42:45Z,,,,+0.38800
260731_204300,0,2026-07-31T20:43:00Z,,,,+0.35900
260731_204315,0,2026-07-31T20:43:15Z,,,,+0.38000
260731_204330,0,2026-07-31T20:43:30Z,,,,+0.35600
260731_204345,0,2026-07-31T20:43:45Z,,,,+0.36900
260731_204400,0,2026-07-31T20:44:00Z,,,,+0.38200
260731_204415,0,2026-07-31T20:44:15Z,-0.35233,-0.35233,0.9923,+0.35500
260731_204430,0,2026-07-31T20:44:30Z,,,,+0.38000
260731_204445,0,2026-07-31T20:44:45Z,,,,+0.39900
260731_204500,0,2026-07-31T20:45:00Z,,,,+0.36500
260731_204515,0,2026-07-31T20:45:15Z,,,,+0.38500
260731_204530,0,2026-07-31T20:45:30Z,,,,+0.39900
260731_204545,0,2026-07-31T20:45:45Z,,,,+0.36100
260731_204600,0,2026-07-31T20:46:00Z,,,,+0.36700
260731_204615,0,2026-07-31T20:46:15Z,,,,+0.40500
260731_204630,0,2026-07-31T20:46:30Z,,,,+0.36700
260731_204645,0,2026-07-31T20:46:45Z,-0.35233,-0.35233,0.9824,+0.39300
260731_204700,0,2026-07-31T20:47:00Z,,,,+0.35200
260731_204715,0,2026-07-31T20:47:15Z,,,,+0.37600
260731_204730,0,2026-07-31T20:47:30Z,,,,+0.40500
260731_204745,0,2026-07-31T20:47:45Z,,,,+0.37200
260731_204800,0,2026-07-31T20:48:00Z,,,,+0.39600
260731_204815,0,2026-07-31T20:48:15Z,,,,+0.35900
260731_204830,0,2026-07-31T20:48:30Z,,,,+0.39500
260731_204845,0,2026-07-31T20:48:45Z,,,,+0.36500
260731_204900,0,2026-07-31T20:49:00Z,,,,+0.38900
260731_204915,0,2026-07-31T20:49:15Z,-0.35233,-0.35233,0.9867,+0.40100
260731_204930,0,2026-07-31T20:49:30Z,,,,+0.35400
260731_204945,0,2026-07-31T20:49:45Z,,,,+0.39000
260731_205000,0,2026-07-31T20:50:00Z,,,,+0.35900
260731_205015,0,2026-07-31T20:50:15Z,,,,+0.37900
260731_205030,0,2026-07-31T20:50:30Z,,,,+0.39600
260731_205045,0,2026-07-31T20:50:45Z,,,,+0.36000
260731_205100,0,2026-07-31T20:51:00Z,,,,+0.38100
260731_205115,0,2026-07-31T20:51:15Z,,,,+0.40000
260731_205130,0,2026-07-31T20:51:30Z,,,,+0.36700
260731_205145,0,2026-07-31T20:51:45Z,-0.35233,-0.35233,0.9947,+0.38000
260731_205200,0,2026-07-31T20:52:00Z,,,,+0.41400
260731_205215,0,2026-07-31T20:52:15Z,,,,+0.36700
260731_205230,0,2026-07-31T20:52:30Z,,,,+0.38300
260731_205245,0,2026-07-31T20:52:45Z,,,,+0.40800
260731_205300,0,2026-07-31T20:53:00Z,,,,+0.42500
260731_205315,0,2026-07-31T20:53:15Z,,,,+0.38400
260731_205330,0,2026-07-31T20:53:30Z,,,,+0.41100
260731_205345,0,2026-07-31T20:53:45Z,,,,+0.36700
260731_205400,0,2026-07-31T20:54:00Z,,,,+0.38500
260731_205415,0,2026-07-31T20:54:15Z,-0.39233,-0.39233,0.9924,+0.41100
260731_205430,0,2026-07-31T20:54:30Z,,,,+0.42300
260731_205445,0,2026-07-31T20:54:45Z,,,,+0.42000
260731_205500,0,2026-07-31T20:55:00Z,,,,+0.37600
260731_205515,0,2026-07-31T20:55:15Z,,,,+0.39600
260731_205530,0,2026-07-31T20:55:30Z,,,,+0.37000
260731_205545,0,2026-07-31T20:55:45Z,,,,+0.39000
260731_205600,0,2026-07-31T20:56:00Z,,,,+0.40800
260731_205615,0,2026-07-31T20:56:15Z,,,,+0.38000
260731_205630,0,2026-07-31T20:56:30Z,,,,+0.41500
260731_205645,0,2026-07-31T20:56:45Z,-0.39233,-0.39233,0.9857,+0.43200
260731_205700,0,2026-07-31T20:57:00Z,,,,+0.40000
260731_205715,0,2026-07-31T20:57:15Z,,,,+0.42100
260731_205730,0,2026-07-31T20:57:30Z,,,,+0.37900
260731_205745,0,2026-07-31T20:57:45Z,,,,+0.40800
260731_205800,0,2026-07-31T20:58:00Z,,,,+0.42600
260731_205815,0,2026-07-31T20:58:15Z,,,,+0.38900
260731_205830,0,2026-07-31T20:58:30Z,,,,+0.42100
260731_205845,0,2026-07-31T20:58:45Z,,,,+0.38700
260731_205900,0,2026-07-31T20:59:00Z,,,,+0.41300
260731_205915,0,2026-07-31T20:59:15Z,-0.39233,-0.39233,0.9942,+0.43200
260731_205930,0,2026-07-31T20:59:30Z,,,,+0.39800
260731_205945,0,2026-07-31T20:59:45Z,,,,+0.41800
260731_210000,0,2026-07-31T21:00:00Z,,,,+0.38600
260731_210015,0,2026-07-31T21:00:15Z,,,,+0.39800
260731_210030,0,2026-07-31T21:00:30Z,,,,+0.43600
260731_210045,0,2026-07-31T21:00:45Z,,,,+0.39000
260731_210100,0,2026-07-31T21:01:00Z,,,,+0.39200
260731_210115,0,2026-07-31T21:01:15Z,,,,+0.41400
260731_210130,0,2026-07-31T21:01:30Z,,,,+0.44500
260731_210145,0,2026-07-31T21:01:45Z,-0.39233,-0.39233,0.9920,+0.40700
260731_210200,0,2026-07-31T21:02:00Z,,,,+0.42200
260731_210215,0,2026-07-31T21:02:15Z,,,,+0.43900
260731_210230,0,2026-07-31T21:02:30Z,,,,+0.39800
260731_210245,0,2026-07-31T21:02:45Z,,,,+0.42800
260731_210300,0,2026-07-31T21:03:00Z,,,,+0.44900
260731_210315,0,2026-07-31T21:03:15Z,,,,+0.40700
260731_210330,0,2026-07-31T21:03:30Z,,,,+0.42900
260731_210345,0,2026-07-31T21:03:45Z,,,,+0.42700
260731_210400,0,2026-07-31T21:04:00Z,,,,+0.41700
260731_210415,0,2026-07-31T21:04:15Z,-0.39233,-0.39233,0.9809,+0.42600
260731_210430,0,2026-07-31T21:04:30Z,,,,+0.45000
260731_210445,0,2026-07-31T21:04:45Z,,,,+0.42200
260731_210500,0,2026-07-31T21:05:00Z,,,,+0.45900
260731_210515,0,2026-07-31T21:05:15Z,,,,+0.42300
260731_210530,0,2026-07-31T21:05:30Z,,,,+0.44400
260731_210545,0,2026-07-31T21:05:45Z,,,,+0.41300
260731_210600,0,2026-07-31T21:06:00Z,,,,+0.42800
260731_210615,0,2026-07-31T21:06:15Z,,,,+0.44100
260731_210630,0,2026-07-31T21:06:30Z,,,,+0.44800
260731_210645,0,2026-07-31T21:06:45Z,-0.43233,-0.43233,0.9917,+0.41200
260731_210700,0,2026-07-31T21:07:00Z,,,,+0.42800
260731_210715,0,2026-07-31T21:07:15Z,,,,+0.45500
260731_210730,0,2026-07-31T21:07:30Z,,,,+0.45400
260731_210745,0,2026-07-31T21:07:45Z,,,,+0.41900
260731_210800,0,2026-07-31T21:08:00Z,,,,+0.42800
260731_210815,0,2026-07-31T21:08:15Z,,,,+0.45500
260731_210830,0,2026-07-31T21:08:30Z,,,,+0.41600
260731_210845,0,2026-07-31T21:08:45Z,,,,+0.41900
260731_210900,0,2026-07-31T21:09:00Z,,,,+0.44400
260731_210915,0,2026-07-31T21:09:15Z,-0.43233,-0.43233,0.9629,+0.45100
260731_210930,0,2026-07-31T21:09:30Z,,,,+0.46900
260731_210945,0,2026-07-31T21:09:45Z,,,,+0.41800
260731_211000,0,2026-07-31T21:10:00Z,,,,+0.42600
260731_211015,0,2026-07-31T21:10:15Z,,,,+0.45500
260731_211030,0,2026-07-31T21:10:30Z,,,,+0.44800
260731_211045,0,2026-07-31T21:10:45Z,,,,+0.46200
260731_211100,0,2026-07-31T21:11:00Z,,,,+0.42700
260731_211115,0,2026-07-31T21:11:15Z,,,,+0.45900
260731_211130,0,2026-07-31T21:11:30Z,,,,+0.47000
260731_211145,0,2026-07-31T21:11:45Z,-0.43233,-0.43233,0.9742,+0.47700
260731_211200,0,2026-07-31T21:12:00Z,,,,+0.42400
260731_211215,0,2026-07-31T21:12:15Z,,,,+0.43300
260731_211230,0,2026-07-31T21:12:30Z,,,,+0.43700
260731_211245,0,2026-07-31T21:12:45Z,,,,+0.45200
260731_211300,0,2026-07-31T21:13:00Z,,,,+0.45300
260731_211315,0,2026-07-31T21:13:15Z,,,,+0.42200
260731_211330,0,2026-07-31T21:13:30Z,,,,+0.44000
260731_211345,0,2026-07-31T21:13:45Z,,,,+0.46900
260731_211400,0,2026-07-31T21:14:00Z,,,,+0.42700
260731_211415,0,2026-07-31T21:14:15Z,-0.43233,-0.43233,0.9917,+0.43800
260731_211430,0,2026-07-31T21:14:30Z,,,,+0.47900
260731_211445,0,2026-07-31T21:14:45Z,,,,+0.44400
260731_211500,0,2026-07-31T21:15:00Z,,,,+0.46500
260731_211515,0,2026-07-31T21:15:15Z,,,,+0.42800
260731_211530,0,2026-07-31T21:15:30Z,,,,+0.45100
260731_211545,0,2026-07-31T21:15:45Z,,,,+0.47000
260731_211600,0,2026-07-31T21:16:00Z,,,,+0.43400
260731_211615,0,2026-07-31T21:16:15Z,,,,+0.44400
260731_211630,0,2026-07-31T21:16:30Z,,,,+0.46100
260731_211645,0,2026-07-31T21:16:45Z,-0.43233,-0.43233,0.9943,+0.48400
260731_211700,0,2026-07-31T21:17:00Z,,,,+0.45000
260731_211715,0,2026-07-31T21:17:15Z,,,,+0.47800
260731_211730,0,2026-07-31T21:17:30Z,,,,+0.43200
260731_211745,0,2026-07-31T21:17:45Z,,,,+0.44900
260731_211800,0,2026-07-31T21:18:00Z,,,,+0.46000
260731_211815,0,2026-07-31T21:18:15Z,,,,+0.44400
260731_211830,0,2026-07-31T21:18:30Z,,,,+0.45400
260731_211845,0,2026-07-31T21:18:45Z,,,,+0.46300
260731_211900,0,2026-07-31T21:19:00Z,,,,+0.49300
260731_211915,0,2026-07-31T21:19:15Z,-0.43233,-0.43233,0.9891,+0.44400
260731_211930,0,2026-07-31T21:19:30Z,,,,+0.48700
260731_211945,0,2026-07-31T21:19:45Z,,,,+0.46700
260731_212000,0,2026-07-31T21:20:00Z,,,,+0.49400
260731_212015,0,2026-07-31T21:20:15Z,,,,+0.45200
260731_212030,0,2026-07-31T21:20:30Z,,,,+0.48500
260731_212045,0,2026-07-31T21:20:45Z,,,,+0.49100
260731_212100,0,2026-07-31T21:21:00Z,,,,+0.44300
260731_212115,0,2026-07-31T21:21:15Z,,,,+0.48100
260731_212130,0,2026-07-31T21:21:30Z,,,,+0.50000
260731_212145,0,2026-07-31T21:21:45Z,-0.47233,-0.47233,0.9914,+0.45100
260731_212200,0,2026-07-31T21:22:00Z,,,,+0.47100
260731_212215,0,2026-07-31T21:22:15Z,,,,+0.49700
260731_212230,0,2026-07-31T21:22:30Z,,,,+0.48000
260731_212245,0,2026-07-31T21:22:45Z,,,,+0.44700
260731_212300,0,2026-07-31T21:23:00Z,,,,+0.45200
260731_212315,0,2026-07-31T21:23:15Z,,,,+0.47200
260731_212330,0,2026-07-31T21:23:30Z,,,,+0.49200
260731_212345,0,2026-07-31T21:23:45Z,,,,+0.49900
260731_212400,0,2026-07-31T21:24:00Z,,,,+0.50700
260731_212415,0,2026-07-31T21:24:15Z,-0.47233,-0.47233,0.9914,+0.47500
260731_212430,0,2026-07-31T21:24:30Z,,,,+0.45600
260731_212445,0,2026-07-31T21:24:45Z,,,,+0.49500
260731_212500,0,2026-07-31T21:25:00Z,,,,+0.45700
260731_212515,0,2026-07-31T21:25:15Z,,,,+0.48500
260731_212530,0,2026-07-31T21:25:30Z,,,,+0.46600
260731_212545,0,2026-07-31T21:25:45Z,,,,+0.47500
260731_212600,0,2026-07-31T21:26:00Z,,,,+0.50600
260731_212615,0,2026-07-31T21:26:15Z,,,,+0.46000
260731_212630,0,2026-07-31T21:26:30Z,,,,+0.48800
260731_212645,0,2026-07-31T21:26:45Z,-0.47233,-0.47233,0.9900,+0.51200
260731_212700,0,2026-07-31T21:27:00Z,,,,+0.47500
260731_212715,0,2026-07-31T21:27:15Z,,,,+0.50600
260731_212730,0,2026-07-31T21:27:30Z,,,,+0.47100
260731_212745,0,2026-07-31T21:27:45Z,,,,+0.48200
260731_212800,0,2026-07-31T21:28:00Z,,,,+0.48800
260731_212815,0,2026-07-31T21:28:15Z,,,,+0.49200
260731_212830,0,2026-07-31T21:28:30Z,,,,+0.48500
260731_212845,0,2026-07-31T21:28:45Z,,,,+0.47400
260731_212900,0,2026-07-31T21:29:00Z,,,,+0.48100
260731_212915,0,2026-07-31T21:29:15Z,-0.47233,-0.47233,0.9873,+0.47300
260731_212930,0,2026-07-31T21:29:30Z,,,,+0.47000
260731_212945,0,2026-07-31T21:29:45Z,,,,+0.47100
260731_213000,0,2026-07-31T21:30:00Z,,,,+0.47400
260731_213015,0,2026-07-31T21:30:15Z,,,,+0.50600
260731_213030,0,2026-07-31T21:30:30Z,,,,+0.48300
260731_213045,0,2026-07-31T21:30:45Z,,,,+0.49200
260731_213100,0,2026-07-31T21:31:00Z,,,,+0.52600
260731_213115,0,2026-07-31T21:31:15Z,,,,+0.50100
260731_213130,0,2026-07-31T21:31:30Z,,,,+0.50700
260731_213145,0,2026-07-31T21:31:45Z,-0.47233,-0.47233,0.9710,+0.50900
260731_213200,0,2026-07-31T21:32:00Z,,,,+0.52800
260731_213215,0,2026-07-31T21:32:15Z,,,,+0.53000
260731_213230,0,2026-07-31T21:32:30Z,,,,+0.49700
260731_213245,0,2026-07-31T21:32:45Z,,,,+0.47400
260731_213300,0,2026-07-31T21:33:00Z,,,,+0.48800
260731_213315,0,2026-07-31T21:33:15Z,,,,+0.51000
260731_213330,0,2026-07-31T21:33:30Z,,,,+0.52400
260731_213345,0,2026-07-31T21:33:45Z,,,,+0.49300
260731_213400,0,2026-07-31T21:34:00Z,,,,+0.51300
260731_213415,0,2026-07-31T21:34:15Z,-0.47233,-0.47233,0.9867,+0.52400
260731_213430,0,2026-07-31T21:34:30Z,,,,+0.50600
260731_213445,0,2026-07-31T21:34:45Z,,,,+0.50900
260731_213500,0,2026-07-31T21:35:00Z,,,,+0.52400
260731_213515,0,2026-07-31T21:35:15Z,,,,+0.53400
260731_213530,0,2026-07-31T21:35:30Z,,,,+0.54100
260731_213545,0,2026-07-31T21:35:45Z,,,,+0.50900
260731_213600,0,2026-07-31T21:36:00Z,,,,+0.53400
260731_213615,0,2026-07-31T21:36:15Z,,,,+0.55400
260731_213630,0,2026-07-31T21:36:30Z,,,,+0.50900
260731_213645,0,2026-07-31T21:36:45Z,-0.51233,-0.51233,0.9856,+0.53100
260731_213700,0,2026-07-31T21:37:00Z,,,,+0.49800
260731_213715,0,2026-07-31T21:37:15Z,,,,+0.53000
260731_213730,0,2026-07-31T21:37:30Z,,,,+0.54600
260731_213745,0,2026-07-31T21:37:45Z,,,,+0.51700
260731_213800,0,2026-07-31T21:38:00Z,,,,+0.54400
260731_213815,0,2026-07-31T21:38:15Z,,,,+0.50700
260731_213830,0,2026-07-31T21:38:30Z,,,,+0.52900
260731_213845,0,2026-07-31T21:38:45Z,,,,+0.55400
260731_213900,0,2026-07-31T21:39:00Z,,,,+0.51300
260731_213915,0,2026-07-31T21:39:15Z,-0.51233,-0.51233,0.9833,+0.54600
260731_213930,0,2026-07-31T21:39:30Z,,,,+0.51700
260731_213945,0,2026-07-31T21:39:45Z,,,,+0.53500
260731_214000,0,2026-07-31T21:40:00Z,,,,+0.55200
260731_214015,0,2026-07-31T21:40:15Z,,,,+0.54700
260731_214030,0,2026-07-31T21:40:30Z,,,,+0.55700
260731_214045,0,2026-07-31T21:40:45Z,,,,+0.54900
260731_214100,0,2026-07-31T21:41:00Z,,,,+0.55300
260731_214115,0,2026-07-31T21:41:15Z,,,,+0.55300
260731_214130,0,2026-07-31T21:41:30Z,,,,+0.55300
260731_214145,0,2026-07-31T21:41:45Z,-0.51233,-0.51233,0.9835,+0.54500
260731_214200,0,2026-07-31T21:42:00Z,,,,+0.54200
260731_214215,0,2026-07-31T21:42:15Z,,,,+0.55700
260731_214230,0,2026-07-31T21:42:30Z,,,,+0.54800
260731_214245,0,2026-07-31T21:42:45Z,,,,+0.54100
260731_214300,0,2026-07-31T21:43:00Z,,,,+0.52400
260731_214315,0,2026-07-31T21:43:15Z,,,,+0.55900
260731_214330,0,2026-07-31T21:43:30Z,,,,+0.54400
260731_214345,0,2026-07-31T21:43:45Z,,,,+0.53400
260731_214400,0,2026-07-31T21:44:00Z,,,,+0.56500
260731_214415,0,2026-07-31T21:44:15Z,-0.51233,-0.51233,0.9881,+0.52900
260731_214430,0,2026-07-31T21:44:30Z,,,,+0.53300
260731_214445,0,2026-07-31T21:44:45Z,,,,+0.55700
260731_214500,0,2026-07-31T21:45:00Z,,,,+0.56600
260731_214515,0,2026-07-31T21:45:15Z,,,,+0.52500
260731_214530,0,2026-07-31T21:45:30Z,,,,+0.56900
260731_214545,0,2026-07-31T21:45:45Z,,,,+0.52100
260731_214600,0,2026-07-31T21:46:00Z,,,,+0.57200
260731_214615,0,2026-07-31T21:46:15Z,,,,+0.55300
260731_214630,0,2026-07-31T21:46:30Z,,,,+0.55400
260731_214645,0,2026-07-31T21:46:45Z,-0.55233,-0.55233,0.9956,+0.56900
260731_214700,0,2026-07-31T21:47:00Z,,,,+0.58600
260731_214715,0,2026-07-31T21:47:15Z,,,,+0.52900
260731_214730,0,2026-07-31T21:47:30Z,,,,+0.58300
260731_214745,0,2026-07-31T21:47:45Z,,,,+0.53800
260731_214800,0,2026-07-31T21:48:00Z,,,,+0.53400
260731_214815,0,2026-07-31T21:48:15Z,,,,+0.54800
260731_214830,0,2026-07-31T21:48:30Z,,,,+0.55500
