scenario_id,part_index,trial_index,seed,appraiser,message_text,true_snr_db,true_dt_s,true_freq_hz,reported_snr_db,reported_dt_s,reported_freq_hz,matched,false_positive,cycle_utc
S4,0,0,1380025803,WSJT-X,CQ Q1ABC FN42,0.0,0.0,1500.0,1.0,-0.9,1500.0,True,False,2026-08-05T17:35:15Z
S4,0,1,1028796488,WSJT-X,CQ Q1ABC FN42,0.0,0.0,1500.0,1.0,-0.8,1500.0,True,False,2026-08-05T17:35:30Z
S4,0,2,1457782904,WSJT-X,CQ Q1ABC FN42,0.0,0.0,1500.0,1.0,-0.7,1500.0,True,False,2026-08-05T17:35:45Z
S4,1,0,1710814298,WSJT-X,CQ Q1ABC FN42,-12.0,0.0,300.0,-11.0,-0.4,300.0,True,False,2026-08-05T17:36:00Z
S4,1,0,1710814298,WSJT-X,Q4XYZ Q1ABC -07,-8.0,0.0,900.0,-7.0,-0.4,900.0,True,False,2026-08-05T17:36:00Z
S4,1,0,1710814298,WSJT-X,Q3PQR Q1ABC RR73,-5.0,0.0,1500.0,-4.0,-0.4,1500.0,True,False,2026-08-05T17:36:00Z
S4,1,0,1710814298,WSJT-X,Q1ABC Q4XYZ FN42,-3.0,0.0,2100.0,-2.0,-0.4,2100.0,True,False,2026-08-05T17:36:00Z
S4,1,0,1710814298,WSJT-X,Q5DEF Q1ABC +03,0.0,0.0,2700.0,1.0,-0.4,2700.0,True,False,2026-08-05T17:36:00Z
S4,1,1,1662193313,WSJT-X,CQ Q1ABC FN42,-12.0,0.0,300.0,-11.0,-0.9,300.0,True,False,2026-08-05T17:36:30Z
S4,1,1,1662193313,WSJT-X,Q4XYZ Q1ABC -07,-8.0,0.0,900.0,-7.0,-0.9,900.0,True,False,2026-08-05T17:36:30Z
S4,1,1,1662193313,WSJT-X,Q3PQR Q1ABC RR73,-5.0,0.0,1500.0,-4.0,-0.9,1500.0,True,False,2026-08-05T17:36:30Z
S4,1,1,1662193313,WSJT-X,Q1ABC Q4XYZ FN42,-3.0,0.0,2100.0,-2.0,-0.9,2100.0,True,False,2026-08-05T17:36:30Z
S4,1,1,1662193313,WSJT-X,Q5DEF Q1ABC +03,0.0,0.0,2700.0,1.0,-0.9,2700.0,True,False,2026-08-05T17:36:30Z
S4,1,2,196226190,WSJT-X,CQ Q1ABC FN42,-12.0,0.0,300.0,-11.0,-0.6,300.0,True,False,2026-08-05T17:36:45Z
S4,1,2,196226190,WSJT-X,Q4XYZ Q1ABC -07,-8.0,0.0,900.0,-7.0,-0.6,900.0,True,False,2026-08-05T17:36:45Z
S4,1,2,196226190,WSJT-X,Q3PQR Q1ABC RR73,-5.0,0.0,1500.0,-4.0,-0.6,1500.0,True,False,2026-08-05T17:36:45Z
S4,1,2,196226190,WSJT-X,Q1ABC Q4XYZ FN42,-3.0,0.0,2100.0,-2.0,-0.6,2100.0,True,False,2026-08-05T17:36:45Z
